infobel_url,scrape_date,business_name,address,postal_code,city,category,phone,email,website,tva,hours,financial_url,financial_company_name,financial_registered_office,financial_creation_date,financial_tva,financial_fiscal_year,financial_administrators,position,first_name,last_name,financial_nacebel,financial_employee_count
https://www.infobel.com/fr/belgium/plaza/liege/BE104944120-042230373/businessdetails.aspx,2026-07-29,Plaza à Liège,Rue Grande Tour 4 4000 Liège LIEGE,4000,Liège,,0498 08 50 54; 04 223 03 73,,https://www.facebook.com/LePlazaLiege/,BE0550618619,Ma: 10:30-19:00; Me: 10:30-19:00; Je: 10:30-19:00; Ve: 10:30-21:00; Sa: 10:30-22:00; Di: 10:30-16:30,https://www.infobel.com/fr/belgium/financial/vat/BE0550618619,Collin Jean-Luc,Rue Grande Tour 4 4000 Liège LIEGE,01/07/2014,BE0550618619,,Jean-Luc Collin,Administrateur,Jean-Luc,Collin,Restauration à service complet,
https://www.infobel.com/fr/belgium/la_pierrade/liege/BE100856471-042220034/businessdetails.aspx,2026-07-29,La Pierrade à Liège,Rue Sébastien Laruelle 3 4000 Liège LIEGE,4000,Liège,,04 222 00 34,,https://www.facebook.com/Histoire-sans-Faim-203932069637627/,BE0597555929,Lu: 18:00-22:00; Ma: 18:00-22:00; Me: 18:00-22:00; Je: 18:00-22:00; Ve: 18:00-22:00; Sa: 18:00-22:00; Di: 18:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0597555929,La Pierrade,Rue Sébastien Laruelle 3 4000 Liège LIEGE,01/02/1996,BE0597555929,,Raphaël Vermeiren; Raphael VERMEIREN; Raphael VERMEIREN,Administrateur,Raphaël,Vermeiren,Restauration à service complet,
https://www.infobel.com/fr/belgium/les_delices_du_maroc/liege/BE100328810-043437343/businessdetails.aspx,2026-07-29,Les Delices Du Maroc à Liège,Boulevard de la Constitution 29 4020 Liège LIEGE,4020,Liège,,0488 12 15 15; 04 343 73 43,0@live.be,https://www.facebook.com/pages/Au-D%C3%A9lice-Du-Maroc/314975491936269,BE0664570259,Lu: 12:00-23:00; Me: 12:00-23:00; Je: 12:00-23:00; Ve: 11:30-23:00; Sa: 12:00-23:00; Di: 12:00-23:00,https://www.infobel.com/fr/belgium/financial/vat/BE0664570259,Les Delices du Maroc,Boulevard de la Constitution 29 4020 Liège LIEGE,06/10/2016,BE0664570259,31/12/2024,Faouzi Bentahar,Administrateur,Faouzi,Bentahar,"Restauration à service restreint, à l'exclusion de restauration mobile","3 (2024) 2022 2024 0 1 2 3 4 5 6 7 8 9 10 3 3 Marge Brute-6 409 € (2024) 2022 2023 2024 -45,000 € -40,000 € -35,000 € -30,000 € -25,000 € -20,000 € -15,000 € -10,000 € -5,000 € 0 € 5,000 € 10,000 € 3,887 -39,162 -6,409"
https://www.infobel.com/fr/belgium/via_roma/liege/BE100130412-042474776/businessdetails.aspx,2026-07-29,Via Roma à Liège,Chaussée de Tongres 516 4000 Liège LIEGE,4204,évaluations),,04 247 47 76; 04 247 97 75,,https://laviaroma.be/,BE0883087307,Lu: 12:00-14:00; Ma: 12:00-14:00; Ve: 12:00-14:00; Sa: 18:00-22:00; Di: 12:00-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE0883087307,Via,Chaussée de Tongres 516 4000 Liège LIEGE,11/08/2006,BE0883087307,31/12/2025,Giovanni Frïno; Giovanni Frino,Administrateur,Giovanni,Frïno,Restauration à service complet,"12 (2025) 2023 2024 2025 0 2 4 6 8 10 12 14 12 12 12 Marge Brute9 004 € (2025) 2023 2024 2025 0 € 5,000 € 10,000 € 15,000 € 20,000 € 25,000 € 30,000 € 35,000 € 40,000 € 45,000 € 11,148 41,999 9,004"
https://www.infobel.com/fr/belgium/les_terrasses/liege/BE100129225-042221410/businessdetails.aspx,2026-07-29,Les Terrasses à Liège,Boulevard Piercot 41 4000 Liège LIEGE,4000,Liège,,0498 36 66 77; 04 222 14 10,,http://www.lesterrasses.be,BE2377231854,Lu: 09:00-20:00; Ma: 09:00-20:00; Me: 08:00-00:00; Je: 08:00-00:00; Ve: 08:00-00:00; Sa: 11:00-00:00; Di: 11:00-00:00,https://www.infobel.com/fr/belgium/financial/vat/BE2377231854,Les Terrasses,Boulevard Piercot 41 4000 Liège LIEGE,01/09/2025,BE2377231854,,,,,,Restauration à service complet,
https://www.infobel.com/fr/belgium/la_cucinella/liege/BE100127965-042223652/businessdetails.aspx,2026-07-29,La Cucinella à Liège,Rue de la Casquette 26 4000 Liège LIEGE,1047,évaluations),,04 222 36 52,,http://www.lacucinella.it/,BE0648601485,Lu: 12:00-14:30; Ma: 12:00-14:30; Je: 12:00-14:30; Ve: 12:00-14:30; Sa: 12:00-14:30,https://www.infobel.com/fr/belgium/financial/vat/BE0648601485,RLC Food Company,Rue de la Casquette 26 4000 Liège LIEGE,11/02/2016,BE0648601485,31/12/2024,Julien Anthony Michel Marzano,Administrateur,Julien,Anthony Michel Marzano,Restauration à service complet,"6 (2024) 2022 2023 2024 0 1 2 3 4 5 6 7 8 9 10 6 8 6 Marge Brute20 760 € (2024) 2022 2023 2024 -25,000 € -20,000 € -15,000 € -10,000 € -5,000 € 0 € 5,000 € 10,000 € 15,000 € 20,000 € 25,000 € -18,541 20,964 20,760"
https://www.infobel.com/fr/belgium/maharaja_palace/liege/BE100093933/businessdetails.aspx,2026-07-29,Maharaja Palace à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,0473 27 99 90,,https://www.maharajapalace.be/,BE0453604761,Lu: 18:00-22:30; Me: 18:00-22:30; Je: 12:00-14:00; Ve: 12:00-14:00; Sa: 12:00-14:00; Di: 12:00-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/le_vaudree/liege/BE100096445-043883488/businessdetails.aspx,2026-07-29,Le vaudrée à Liège,Rue du Val-Benoît 109 4031 Liège LIEGE,1475,évaluations),,04 388 34 88,contact@levaudree.be,https://levaudree.be/,BE1022223810,Lu: 11:00-23:00; Ma: 11:00-23:00; Me: 11:00-23:00; Je: 11:00-23:00; Ve: 11:00-23:00; Sa: 11:00-23:00; Di: 11:00-23:00,https://www.infobel.com/fr/belgium/financial/vat/BE1022223810,Le Vaudree 3 Freres,Rue du Val-Benoît 109 4031 Liège LIEGE,10/04/2025,BE1022223810,,Pietro Di Salvo; Patrice Perick; Raffaël Di Salvo,Administrateur,Pietro,Di Salvo,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/fusui/liege/BE106522114/businessdetails.aspx,2026-07-29,Fusui à Liège,Avenue Louise 231 1050 Bruxelles,4020,Liège,,0465660637,,http://Fusui.com,BE0453604761,,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/delizia/liege/BE106911513-042632182/businessdetails.aspx,2026-07-29,DELIZIA à Liège,Rue Saint-Léonard 248 4000 Liège LIEGE,4000,Liège,,04 263 21 82,,https://search.infobelpro.com/belgium/fr/liege/liege,BE0777516861,Ma: 11:00-14:00; Me: 11:00-14:00; Je: 11:00-14:00; Ve: 11:00-14:00; Sa: 17:30-23:00; Di: 17:30-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0777516861,DELIZIA,Rue Saint-Léonard 248 4000 Liège LIEGE,19/11/2021,BE0777516861,31/12/2023,Hassan Mqaleq; Hassan Mqaleq,Administrateur,Hassan,Mqaleq,"Cafés et bars Marge Brute-3 208 € (2023) 2022 2023 -3,500 € -3,000 € -2,500 € -2,000 € -1,500 € -1,000 € -500 € 0 € -662 -3,208",
https://www.infobel.com/fr/belgium/mint_healthy_food/liege/BE106874720/businessdetails.aspx,2026-07-29,Mint Healthy Food à Liège,Rue Saint-Gilles 291 4000 Liège LIEGE,4000,Liège,,0497 70 99 55,,http://www.minthealthyfood.com,BE0772306575,,https://www.infobel.com/fr/belgium/financial/vat/BE0772306575,Mint Healthy Food SRL,Rue Saint-Gilles 291 4000 Liège LIEGE,05/08/2021,BE0772306575,31/12/2024,Caroline Longtain,Administrateur,Caroline,Longtain,Restauration à service complet,"2 (2024) 2022 2024 0 1 2 3 4 5 6 7 8 9 10 3 2 Marge Brute22 230 € (2024) 2022 2023 2024 -30,000 € -20,000 € -10,000 € 0 € 10,000 € 20,000 € 30,000 € 40,000 € 31,552 -19,618 22,230"
https://www.infobel.com/fr/belgium/burger_time_s/liege/BE106656685-042310963/businessdetails.aspx,2026-07-29,Burger Time's à Liège,,4420,Liège,,0499 82 87 58; 04 231 09 63,,https://search.infobelpro.com/belgium/fr/liege/liege,BE0793568975,,https://www.infobel.com/fr/belgium/financial/vat/BE0793568975,,,,,,,,,,,
https://www.infobel.com/fr/belgium/rive_gauche/liege/BE106608077-042320363/businessdetails.aspx,2026-07-29,Rive Gauche à Liège - Rue des Carmes 1,Rue des Carmes 1 4000 Liège LIEGE,4000,Liège,,04 232 03 63,,http://www.rivegaucheliege.be/,BE0887748750,Lu: 09:00-22:00; Ma: 07:30-22:00; Me: 07:30-22:00; Je: 07:30-22:00; Ve: 07:30-22:00; Sa: 08:00-22:00; Di: 08:30-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0887748750,Qaf Abdelmajid,Rue des Carmes 1 4000 Liège LIEGE,01/04/2007,BE0887748750,,Abdelmajid Qaf,Administrateur,Abdelmajid,Qaf,Cafés-restaurants (tavernes),
https://www.infobel.com/fr/belgium/da_noi/liege/BE106613123-043783518/businessdetails.aspx,2026-07-29,Da Noi à Liège,Rue des Grands Prés 2 4032 Liège LIEGE,4032,Liège,,04 378 35 18,,https://www.facebook.com/DaNoi4032/,BE0855189315,,https://www.infobel.com/fr/belgium/financial/vat/BE0855189315,Amorige Antonino,Rue des Grands Prés 2 4032 Liège LIEGE,26/10/1994,BE0855189315,,Antonino Amorige,Administrateur,Antonino,Amorige,Restauration à service complet,
https://www.infobel.com/fr/belgium/snack_1001_nuits/liege/BE106586885/businessdetails.aspx,2026-07-29,Snack 1001 Nuits à Liège,Rue de Bois de Breux 262 4020 Liège LIEGE,1001,Nuits,,0495 64 30 48,,https://www.facebook.com/1001nuits.be/,BE0803630350,Lu: 11:30-14:00; Ma: 11:30-14:00; Me: 11:30-14:00; Je: 11:30-14:00; Ve: 11:30-14:00; Sa: 11:30-14:00; Di: 11:30-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE0803630350,Snack 1001 Nuits,Rue de Bois de Breux 262 4020 Liège LIEGE,05/07/2023,BE0803630350,31/12/2024,Kanivar Karatas; Yilmaz Karatas,Administrateur,Kanivar,Karatas,"Restauration à service restreint, à l'exclusion de restauration mobile","0 (2024) 2024 0 1 2 3 4 5 6 7 8 9 10 0 Marge Brute8 846 € (2024) 2024 0 € 1,000 € 2,000 € 3,000 € 4,000 € 5,000 € 6,000 € 7,000 € 8,000 € 9,000 € 10,000 € 8,846"
https://www.infobel.com/fr/belgium/taverne_d_artois/liege/BE106597674-042213085/businessdetails.aspx,2026-07-29,Taverne d'Artois à Liège,Rue de la Résistance 1 4000 Liège LIEGE,4000,Liège,,0475 83 03 88; 04 221 30 85,,https://www.facebook.com/vanhaelenbarbara/,BE0630776449,Lu: 08:00-21:00; Ma: 08:00-21:00; Me: 08:00-21:00; Je: 08:00-21:00; Ve: 08:00-21:00; Sa: 08:00-21:00; Di: 08:00-21:00,https://www.infobel.com/fr/belgium/financial/vat/BE0630776449,Vacaso,Rue de la Résistance 1 4000 Liège LIEGE,21/05/2015,BE0630776449,31/12/2024,Barbara Vanhaelen Bido; Barbara Thérèse Michèle Vanhaelen,Administrateur,Barbara,Vanhaelen Bido,Cafés et bars,"0 (2024) 2023 2024 0 1 2 3 4 5 6 7 8 9 10 0 0 Marge Brute23 988 € (2024) 2022 2023 2024 -50,000 € -40,000 € -30,000 € -20,000 € -10,000 € 0 € 10,000 € 20,000 € 30,000 € -44,964 22,929 23,988"
https://www.infobel.com/fr/belgium/prokofyev_vladimir/liege/BE106597237-042680256/businessdetails.aspx,2026-07-29,"Prokofyev, Vladimir à Liège",Rue Louis Jamme 32 BP 2 4020 Liège LIEGE,4020,Liège,,04 268 02 56,,http://www.facebook.com/CipolinoTuttiGusti,BE0553960268,Lu: 18:00-22:00; Ma: 18:00-22:00; Me: 18:00-22:00; Je: 18:00-22:00; Ve: 18:00-22:00; Di: 18:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0553960268,Prokofyev Vladimir,Rue Louis Jamme 32 BP 2 4020 Liège LIEGE,01/08/2014,BE0553960268,,,,,,"Vente au comptoir ou par téléphone, fax, internet d'aliments et de boissons : pizzerias",
https://www.infobel.com/fr/belgium/l_amusoir/liege/BE106480126/businessdetails.aspx,2026-07-29,L'Amusoir à Liège,Rue des Mineurs 2 4000 Liège LIEGE,4000,Liège,,0470 60 66 05,,https://www.facebook.com/LAmusoir/,BE2330221003,Ma: 18:00-05:00; Me: 18:00-05:00; Je: 18:00-05:00; Ve: 18:00-05:00; Sa: 14:00-06:00,https://www.infobel.com/fr/belgium/financial/vat/BE2330221003,L'Amusoir,Rue des Mineurs 2 4000 Liège LIEGE,09/03/2022,BE2330221003,,,,,,Cafés et bars,
https://www.infobel.com/fr/belgium/la_luna/liege/BE106202825-042659425/businessdetails.aspx,2026-07-29,La Luna à Liège,Rue de l'Ourthe 2 4020 Liège LIEGE,4020,Liège,,04 265 94 25,,https://www.laluna-liege.be/,BE0657781447,Ma: 12:00-22:30; Me: 12:00-22:30; Je: 12:00-22:30; Ve: 12:00-22:30; Sa: 12:00-22:30; Di: 12:00-22:30,https://www.infobel.com/fr/belgium/financial/vat/BE0657781447,La Luna,Rue de l'Ourthe 2 4020 Liège LIEGE,01/07/2016,BE0657781447,,Tarik Bhar,Administrateur,Tarik,Bhar,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/mohammed_lamouadni/liege/BE106183176-043432594/businessdetails.aspx,2026-07-29,Mohammed Lamouadni à Liège,Avenue Louise 231 1050 Bruxelles,4020,Liège,,04 343 25 94,,https://la-casa-vostra-liege.hubside.be/,BE0453604761,,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/la_gargote/liege/BE106099209-042279466/businessdetails.aspx,2026-07-29,La Gargote à Liège,Rue Walthère Dewé 1 4000 Liège LIEGE,4000,Liège,,04 227 94 66,,https://www.heures.be/la-gargote/liege/1,BE0710683663,Lu: 09:00-12:00; Ma: 09:00-12:00; Me: 11:30-14:00; Je: 11:30-14:00; Ve: 11:30-14:00; Sa: 11:30-14:00; Di: 17:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0710683663,La Gargote,Rue Walthère Dewé 1 4000 Liège LIEGE,01/01/1977,BE0710683663,,Francesco ARLIA; Francesco ARLIA,Administrateur,Francesco,ARLIA,"Vente au comptoir ou par téléphone, fax, internet d'aliments et de boissons : croissanteries, crêperies et gaufreries",
https://www.infobel.com/fr/belgium/snack_du_coyote_agile/liege/BE106100880-042529015/businessdetails.aspx,2026-07-29,Snack du Coyote Agile à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,04 252 90 15,,https://www.facebook.com/Snack-du-Coyote-Agile-33764503723/,BE0453604761,Lu: 11:30-14:00; Ma: 11:30-14:00; Me: 11:30-14:00; Je: 11:30-14:00; Ve: 11:30-14:00; Di: 18:00-21:30,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/wok_maison/liege/BE106025441-042540877/businessdetails.aspx,2026-07-29,Wok Maison à Liège,Rue de la Régence 29 4000 Liège LIEGE,4000,Liège,,04 254 08 77,,https://gratuit-5522902.webadorsite.com/,BE0674390619,Lu: 11:30-21:00; Ma: 11:30-21:00; Me: 11:30-21:00; Je: 11:30-21:00; Ve: 11:30-21:00; Sa: 11:30-21:00,https://www.infobel.com/fr/belgium/financial/vat/BE0674390619,Hao Luguang,Rue de la Régence 29 4000 Liège LIEGE,01/05/2017,BE0674390619,,Luguang Hao,Administrateur,Luguang,Hao,Restauration à service complet,
https://www.infobel.com/fr/belgium/l_oriental/liege/BE106021253-080785898/businessdetails.aspx,2026-07-29,L'Oriental à Liège,Avenue de Nancy 31 A 4020 Liège LIEGE,4020,Liège,,080 78 58 98,,https://www.facebook.com/pages/Loriental/290756728434237,BE0506955850,,https://www.infobel.com/fr/belgium/financial/vat/BE0506955850,L'Oriental Fast-Food,Avenue de Nancy 31 A 4020 Liège LIEGE,27/11/2014,BE0506955850,31/12/2024,Abderahim Maâmri,Administrateur,Abderahim,Maâmri,"Restauration à service restreint, à l'exclusion de restauration mobile Marge Brute9 411 € (2024) 2021 2022 2024 -2,000 € 0 € 2,000 € 4,000 € 6,000 € 8,000 € 10,000 € 12,000 € -480 3,883 9,411",
https://www.infobel.com/fr/belgium/la_mouette/liege/BE105971243/businessdetails.aspx,2026-07-29,La Mouette à Liège,Féronstrée 133 BP 1 4000 Liège LIEGE,4000,Liège,,0486 83 01 87,,https://www.facebook.com/lamouetteliege/,BE0674440010,Ma: 11:00-20:00; Me: 11:00-20:00; Je: 11:00-20:00; Ve: 11:00-20:00; Sa: 11:00-20:00; Di: 11:00-20:00,https://www.infobel.com/fr/belgium/financial/vat/BE0674440010,Kaya Meltem,Féronstrée 133 BP 1 4000 Liège LIEGE,01/03/2017,BE0674440010,,Meltem Kaya,Administrateur,Meltem,Kaya,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/poke_shop/liege/BE105930814-043398386/businessdetails.aspx,2026-07-29,Poké Shop à Liège - Rue Saint-Paul 34,Rue Saint-Paul 34 4000 Liège LIEGE,4000,Liège,,0483 66 77 54; 04 339 83 86,fengkaibelgique@gmail.com,http://www.xn--pokshop-dya.be/,BE2278093795,Lu: 11:30-14:30; Ma: 11:30-14:30; Me: 11:30-14:30; Je: 11:30-14:30; Ve: 11:30-14:30; Sa: 12:00-15:00,https://www.infobel.com/fr/belgium/financial/vat/BE2278093795,Poke Shop,Rue Saint-Paul 34 4000 Liège LIEGE,01/09/2018,BE2278093795,,,,,,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/toni_srbinoski/liege/BE105811714-043392012/businessdetails.aspx,2026-07-29,Toni Srbinoski à Liège,Rue Verte Houmeresse 30 BP b 4032 Liège LIEGE,4032,Liège,,0498 10 14 35; 04 339 20 12,,https://search.infobelpro.com/belgium/fr/liege/liege,BE2289885829,Je: 17:30-21:00; Ve: 17:30-21:00; Sa: 17:30-21:00; Di: 17:30-21:00,https://www.infobel.com/fr/belgium/financial/vat/BE2289885829,Aux Quatres Gémeaux,Rue Verte Houmeresse 30 BP b 4032 Liège LIEGE,01/07/2019,BE2289885829,,,,,,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/pepouz_cafe/liege/BE105859046-042342269/businessdetails.aspx,2026-07-29,Pepouz Café à Liège,Place Cockerill 12 4000 Liège LIEGE,4000,Liège,,04 234 22 69,,https://www.facebook.com/Pepouzcafe/,BE0735551988,Lu: 14:00-23:30; Ma: 14:00-23:30; Me: 14:00-23:30; Je: 14:00-23:30; Ve: 14:00-23:30; Sa: 14:00-23:30,https://www.infobel.com/fr/belgium/financial/vat/BE0735551988,Pépouz Café,Place Cockerill 12 4000 Liège LIEGE,02/10/2019,BE0735551988,31/12/2024,Mélia Van Gysegem,Administrateur,Mélia,Van Gysegem,Cafés et bars,"3 (2024) 2022 2023 2024 0 1 2 3 4 5 6 7 8 9 10 2 2 3 Marge Brute-2 497 € (2024) 2022 2023 2024 -40,000 € -35,000 € -30,000 € -25,000 € -20,000 € -15,000 € -10,000 € -5,000 € 0 € -14,595 -37,109 -2,497"
https://www.infobel.com/fr/belgium/burger_beef_beer/liege/BE105724632-043881915/businessdetails.aspx,2026-07-29,Burger Beef & Beer à Liège,Chaussée de Tongres 190 4000 Liège LIEGE,4000,Liège,,0496 37 53 76; 04 388 19 15,info@bbbresto.be,https://bbbresto.be/,BE0831775988,Ma: 17:30-22:00; Me: 17:30-22:00; Je: 17:30-22:00; Ve: 17:30-22:00; Sa: 17:30-22:00; Di: 17:30-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0831775988,L.G.L.,Chaussée de Tongres 190 4000 Liège LIEGE,09/12/2010,BE0831775988,31/12/2024,ergio Cordenons,Administrateur,ergio,Cordenons,Restauration à service complet,"0 (2022) 2022 0 1 2 3 4 5 6 7 8 9 10 0 Marge Brute1 551 € (2024) 2022 2023 2024 -14,000 € -12,000 € -10,000 € -8,000 € -6,000 € -4,000 € -2,000 € 0 € 2,000 € 4,000 € -11,651 -16 1,551"
https://www.infobel.com/fr/belgium/la_casa_des_papilles/liege/BE105714918-043394471/businessdetails.aspx,2026-07-29,La Casa des Papilles à Liège,Rue Grétry 77 4020 Liège LIEGE,4020,Liège,,04 339 44 71,,http://www.lacasadespapilles.be/,BE0755324845,Lu: 12:00-23:00; Ma: 12:00-23:00; Me: 12:00-23:00; Je: 12:00-23:00; Ve: 12:00-23:00; Sa: 12:00-23:00; Di: 12:00-23:00,https://www.infobel.com/fr/belgium/financial/vat/BE0755324845,LA CASA DES PAPILLES,Rue Grétry 77 4020 Liège LIEGE,28/09/2020,BE0755324845,31/12/2024,Hamide Ait Ahmed Lamara,Administrateur,Hamide,Ait Ahmed Lamara,"Restauration à service restreint, à l'exclusion de restauration mobile Marge Brute-37 300 € (2024) 2022 2023 2024 -50,000 € -40,000 € -30,000 € -20,000 € -10,000 € 0 € 10,000 € 20,000 € 13,964 1,719 -37,300",
https://www.infobel.com/fr/belgium/merano/liege/BE105649177-042224322/businessdetails.aspx,2026-07-29,MERANO à Liège,,4000,Liège,,04 222 43 22,,https://icebar-by-lamorgese.be/,BE2287032742,Lu: 13:00-19:00; Ma: 13:00-19:00; Me: 13:00-19:00; Je: 13:00-19:00; Ve: 13:00-22:00; Sa: 13:00-19:00; Di: 13:00-19:00,https://www.infobel.com/fr/belgium/financial/vat/BE2287032742,,,,,,,,,,,
https://www.infobel.com/fr/belgium/ayaz_pita/liege/BE105590185-043394016/businessdetails.aspx,2026-07-29,Ayaz Pita à Liège,Rue Saint-Nicolas 552 4000 Liège LIEGE,4000,Liège,,04 339 40 16,,https://search.infobelpro.com/belgium/fr/liege/liege,BE2297660873,,https://www.infobel.com/fr/belgium/financial/vat/BE2297660873,Ayaz Pita,Rue Saint-Nicolas 552 4000 Liège LIEGE,01/01/2020,BE2297660873,,,,,,"Restauration à service restreint, à l'exclusion de restauration mobile",
https://www.infobel.com/fr/belgium/bonanni_s/liege/BE105593998-042224725/businessdetails.aspx,2026-07-29,BONANNI'S à Liège,Galeries Cathédrale 62 4000 Liège LIEGE,4000,Liège,,04 222 47 25,,https://www.facebook.com/lecaffettino/,BE2281990326,Me: 12:00-14:00; Je: 12:00-14:00; Ve: 12:00-14:00; Sa: 12:00-14:00; Di: 11:30-14:00,https://www.infobel.com/fr/belgium/financial/vat/BE2281990326,Bonanni's,Galeries Cathédrale 62 4000 Liège LIEGE,16/07/2018,BE2281990326,,,,,,Restauration de type traditionnel,
https://www.infobel.com/fr/belgium/amelia_nomad_food/liege/BE105622682-042232305/businessdetails.aspx,2026-07-29,Amelia Nomad Food à Liège,Avenue Louise 231 1050 Bruxelles,4000,Liège,,04 223 23 05; 04 223 23 05,info@trendstop.be,https://trendstop.levif.be/fr/detail/892256181/amelia-nomad-food.aspx,BE0453604761,,https://www.infobel.com/fr/belgium/financial/vat/BE0453604761,Infobel,Avenue Louise 231 1050 Bruxelles,02/11/1994,BE0453604761,31/12/2024,,,,,Activités de conseil en informatique et de gestion d’installations informatiques,"11 (2024) 2022 2023 2024 8 9 9 10 10 11 11 12 10 9 11 Marge Brute1 311 537 € (2024) 2022 2023 2024 0 € 500,000 € 1,000,000 € 1,500,000 € 2,000,000 € 2,500,000 € 3,000,000 € 1,488,892 2,756,988 1,311,537"
https://www.infobel.com/fr/belgium/delitraiteur/liege/BE105489355-043442713/businessdetails.aspx,2026-07-29,Delitraiteur à Liège,Place des Guillemins 2 4000 Liège LIEGE,4000,Liège,,04 344 27 13,info@delitraiteur.be,http://www.delitraiteur.com/fr,BE2279401416,Lu: 05:30-20:00; Ma: 05:30-20:00; Me: 05:30-20:00; Je: 05:30-20:00; Ve: 05:30-20:00; Sa: 06:00-20:00; Di: 06:00-20:00,https://www.infobel.com/fr/belgium/financial/vat/BE2279401416,Delitraiteur Liège,Place des Guillemins 2 4000 Liège LIEGE,28/09/2018,BE2279401416,,,,,,"Préparation, la livraison à domicile et le service de repas et de plats cuisinés",
https://www.infobel.com/fr/belgium/xiang_long_restaurant/liege/BE105454206-042506256/businessdetails.aspx,2026-07-29,xiang long restaurant à Liège,Féronstrée 10 4000 Liège LIEGE,4000,Liège,,04 250 62 56,,https://www.xianglong.be/,BE0685773865,Lu: 11:30-15:00; Ma: 11:30-15:00; Me: 11:30-15:00; Je: 11:30-15:00; Ve: 11:30-15:00; Sa: 17:30-23:00; Di: 11:30-15:00,https://www.infobel.com/fr/belgium/financial/vat/BE0685773865,XIANG LONG,Féronstrée 10 4000 Liège LIEGE,08/12/2017,BE0685773865,,Hanran Jin,Administrateur,Hanran,Jin,Restauration à service complet,
https://www.infobel.com/fr/belgium/rose_de_casa/liege/BE105278755-043420083/businessdetails.aspx,2026-07-29,Rose De Casa à Liège,Rue Basse-Wez 24 4020 Liège LIEGE,4020,Liège,,04 342 00 83,,https://www.facebook.com/La-Rose-de-Casa-466452040077585/,BE0597393603,Lu: 18:00-22:00; Ma: 18:00-22:00; Je: 18:00-22:00; Ve: 18:00-22:00; Sa: 18:00-22:00; Di: 18:00-22:00,https://www.infobel.com/fr/belgium/financial/vat/BE0597393603,Boulaâyoune M'Barka,Rue Basse-Wez 24 4020 Liège LIEGE,18/05/1983,BE0597393603,,M'Barka Boulaâyoune; M'BARKA BOULAAYOUNE,Administrateur,M'Barka,Boulaâyoune,Restauration à service complet,
